"OTU_ID","taxonomy","Taxon","Taxon Level","Trophic Mode","Guild","Growth Morphology","Trait","Confidence Ranking"
"ASV_867",";Chaetosphaeronema;NA","-","-","-","-","-","-","-"
"ASV_868",";NA;NA","-","-","-","-","-","-","-"
"ASV_869",";NA;NA","-","-","-","-","-","-","-"
"ASV_873",";NA;NA","-","-","-","-","-","-","-"
"ASV_874",";NA;NA","-","-","-","-","-","-","-"
"ASV_875",";NA;NA","-","-","-","-","-","-","-"
"ASV_883",";NA;NA","-","-","-","-","-","-","-"
"ASV_893",";Neoascochyta;argentina","-","-","-","-","-","-","-"
"ASV_894",";NA;NA","-","-","-","-","-","-","-"
"ASV_900",";NA;NA","-","-","-","-","-","-","-"
"ASV_902",";NA;NA","-","-","-","-","-","-","-"
"ASV_915",";NA;NA","-","-","-","-","-","-","-"
"ASV_917",";NA;NA","-","-","-","-","-","-","-"
"ASV_923",";NA;NA","-","-","-","-","-","-","-"
"ASV_924",";NA;NA","-","-","-","-","-","-","-"
"ASV_925",";NA;NA","-","-","-","-","-","-","-"
"ASV_929",";Pseudopithomyces;rosae","-","-","-","-","-","-","-"
"ASV_932",";NA;NA","-","-","-","-","-","-","-"
"ASV_933",";NA;NA","-","-","-","-","-","-","-"
"ASV_935",";NA;NA","-","-","-","-","-","-","-"
"ASV_937",";NA;NA","-","-","-","-","-","-","-"
"ASV_938",";NA;NA","-","-","-","-","-","-","-"
"ASV_942",";NA;NA","-","-","-","-","-","-","-"
"ASV_948",";Parastagonospora;NA","-","-","-","-","-","-","-"
"ASV_959",";NA;NA","-","-","-","-","-","-","-"
"ASV_961",";Vagicola;chlamydospora","-","-","-","-","-","-","-"
"ASV_963",";NA;NA","-","-","-","-","-","-","-"
"ASV_968",";NA;NA","-","-","-","-","-","-","-"
"ASV_970",";NA;NA","-","-","-","-","-","-","-"
"ASV_972",";NA;NA","-","-","-","-","-","-","-"
"ASV_978",";NA;NA","-","-","-","-","-","-","-"
"ASV_980",";NA;NA","-","-","-","-","-","-","-"
"ASV_985",";NA;NA","-","-","-","-","-","-","-"
"ASV_986",";NA;NA","-","-","-","-","-","-","-"
"ASV_987",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_993",";NA;NA","-","-","-","-","-","-","-"
"ASV_994",";NA;NA","-","-","-","-","-","-","-"
"ASV_997",";NA;NA","-","-","-","-","-","-","-"
"ASV_1003",";NA;NA","-","-","-","-","-","-","-"
"ASV_1009",";NA;NA","-","-","-","-","-","-","-"
"ASV_1017",";NA;NA","-","-","-","-","-","-","-"
"ASV_1022",";NA;NA","-","-","-","-","-","-","-"
"ASV_1026",";NA;NA","-","-","-","-","-","-","-"
"ASV_1027",";NA;NA","-","-","-","-","-","-","-"
"ASV_1030",";NA;NA","-","-","-","-","-","-","-"
"ASV_1039",";NA;NA","-","-","-","-","-","-","-"
"ASV_1040",";NA;NA","-","-","-","-","-","-","-"
"ASV_1042",";NA;NA","-","-","-","-","-","-","-"
"ASV_1043",";NA;NA","-","-","-","-","-","-","-"
"ASV_1048",";NA;NA","-","-","-","-","-","-","-"
"ASV_1052",";NA;NA","-","-","-","-","-","-","-"
"ASV_1056",";Hannaella;zeae","-","-","-","-","-","-","-"
"ASV_1069",";NA;NA","-","-","-","-","-","-","-"
"ASV_1070",";NA;NA","-","-","-","-","-","-","-"
"ASV_1073",";NA;NA","-","-","-","-","-","-","-"
"ASV_1091",";NA;NA","-","-","-","-","-","-","-"
"ASV_1099",";NA;NA","-","-","-","-","-","-","-"
"ASV_1103",";NA;NA","-","-","-","-","-","-","-"
"ASV_1105",";NA;NA","-","-","-","-","-","-","-"
"ASV_1106",";NA;NA","-","-","-","-","-","-","-"
"ASV_1107",";NA;NA","-","-","-","-","-","-","-"
"ASV_1108",";NA;NA","-","-","-","-","-","-","-"
"ASV_1115",";NA;NA","-","-","-","-","-","-","-"
"ASV_1121",";Goffeauzyma;gastrica","-","-","-","-","-","-","-"
"ASV_1128",";NA;NA","-","-","-","-","-","-","-"
"ASV_1130",";NA;NA","-","-","-","-","-","-","-"
"ASV_1147",";Pseudocoleophoma;NA","-","-","-","-","-","-","-"
"ASV_1151",";NA;NA","-","-","-","-","-","-","-"
"ASV_1152",";NA;NA","-","-","-","-","-","-","-"
"ASV_1154",";NA;NA","-","-","-","-","-","-","-"
"ASV_1155",";NA;NA","-","-","-","-","-","-","-"
"ASV_1156",";Meyerozyma;guilliermondii","-","-","-","-","-","-","-"
"ASV_1159",";NA;NA","-","-","-","-","-","-","-"
"ASV_1166",";Dominikia;iranica","-","-","-","-","-","-","-"
"ASV_1168",";Fusicolla;acetilerea","-","-","-","-","-","-","-"
"ASV_1169",";Anungitiomyces;stellenboschiensis","-","-","-","-","-","-","-"
"ASV_1175",";Dictyosporella;NA","-","-","-","-","-","-","-"
"ASV_1176",";NA;NA","-","-","-","-","-","-","-"
"ASV_1177",";NA;NA","-","-","-","-","-","-","-"
"ASV_1179",";NA;NA","-","-","-","-","-","-","-"
"ASV_1189",";Bulleromyces;albus","-","-","-","-","-","-","-"
"ASV_1192",";NA;NA","-","-","-","-","-","-","-"
"ASV_1194",";Dominikia;iranica","-","-","-","-","-","-","-"
"ASV_1198",";Karstenia;macer","-","-","-","-","-","-","-"
"ASV_1199",";NA;NA","-","-","-","-","-","-","-"
"ASV_1203",";NA;NA","-","-","-","-","-","-","-"
"ASV_1204",";NA;NA","-","-","-","-","-","-","-"
"ASV_1207",";Fusariella;NA","-","-","-","-","-","-","-"
"ASV_1208",";NA;NA","-","-","-","-","-","-","-"
"ASV_1216",";NA;NA","-","-","-","-","-","-","-"
"ASV_1229",";NA;NA","-","-","-","-","-","-","-"
"ASV_1230",";NA;NA","-","-","-","-","-","-","-"
"ASV_1232",";NA;NA","-","-","-","-","-","-","-"
"ASV_1235",";NA;NA","-","-","-","-","-","-","-"
"ASV_1238",";NA;NA","-","-","-","-","-","-","-"
"ASV_1247",";NA;NA","-","-","-","-","-","-","-"
"ASV_1250",";Akenomyces;costatus","-","-","-","-","-","-","-"
"ASV_1255",";NA;NA","-","-","-","-","-","-","-"
"ASV_1257",";NA;NA","-","-","-","-","-","-","-"
"ASV_1258",";NA;NA","-","-","-","-","-","-","-"
"ASV_1259",";Leptospora;NA","-","-","-","-","-","-","-"
"ASV_1263",";Fusicolla;NA","-","-","-","-","-","-","-"
"ASV_1264",";NA;NA","-","-","-","-","-","-","-"
"ASV_1266",";NA;NA","-","-","-","-","-","-","-"
"ASV_1268",";NA;NA","-","-","-","-","-","-","-"
"ASV_1273",";NA;NA","-","-","-","-","-","-","-"
"ASV_1279",";NA;NA","-","-","-","-","-","-","-"
"ASV_1289",";NA;NA","-","-","-","-","-","-","-"
"ASV_1293",";NA;NA","-","-","-","-","-","-","-"
"ASV_1294",";Saitozyma;flava","-","-","-","-","-","-","-"
"ASV_1303",";Saitozyma;NA","-","-","-","-","-","-","-"
"ASV_1307",";NA;NA","-","-","-","-","-","-","-"
"ASV_1308",";NA;NA","-","-","-","-","-","-","-"
"ASV_1310",";NA;NA","-","-","-","-","-","-","-"
"ASV_1314",";NA;NA","-","-","-","-","-","-","-"
"ASV_1316",";NA;NA","-","-","-","-","-","-","-"
"ASV_1320",";NA;NA","-","-","-","-","-","-","-"
"ASV_1321",";NA;NA","-","-","-","-","-","-","-"
"ASV_1326",";NA;NA","-","-","-","-","-","-","-"
"ASV_1327",";NA;NA","-","-","-","-","-","-","-"
"ASV_1329",";NA;NA","-","-","-","-","-","-","-"
"ASV_1333",";NA;NA","-","-","-","-","-","-","-"
"ASV_1334",";NA;NA","-","-","-","-","-","-","-"
"ASV_1338",";Wongia;NA","-","-","-","-","-","-","-"
"ASV_1339",";Dominikia;NA","-","-","-","-","-","-","-"
"ASV_1340",";NA;NA","-","-","-","-","-","-","-"
"ASV_1343",";Akenomyces;costatus","-","-","-","-","-","-","-"
"ASV_1344",";NA;NA","-","-","-","-","-","-","-"
"ASV_1349",";NA;NA","-","-","-","-","-","-","-"
"ASV_1350",";NA;NA","-","-","-","-","-","-","-"
"ASV_1353",";NA;NA","-","-","-","-","-","-","-"
"ASV_1356",";NA;NA","-","-","-","-","-","-","-"
"ASV_1358",";Kamienskia;divaricata","-","-","-","-","-","-","-"
"ASV_1359",";NA;NA","-","-","-","-","-","-","-"
"ASV_1360",";Minimedusa;polyspora","-","-","-","-","-","-","-"
"ASV_1362",";NA;NA","-","-","-","-","-","-","-"
"ASV_1364",";NA;NA","-","-","-","-","-","-","-"
"ASV_1369",";Pseudolophiotrema;elymicola","-","-","-","-","-","-","-"
"ASV_1371",";NA;NA","-","-","-","-","-","-","-"
"ASV_1373",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_1374",";NA;NA","-","-","-","-","-","-","-"
"ASV_1375",";NA;NA","-","-","-","-","-","-","-"
"ASV_1377",";NA;NA","-","-","-","-","-","-","-"
"ASV_1386",";NA;NA","-","-","-","-","-","-","-"
"ASV_1388",";Dominikia;iranica","-","-","-","-","-","-","-"
"ASV_1391",";NA;NA","-","-","-","-","-","-","-"
"ASV_1392",";NA;NA","-","-","-","-","-","-","-"
"ASV_1393",";NA;NA","-","-","-","-","-","-","-"
"ASV_1396",";NA;NA","-","-","-","-","-","-","-"
"ASV_1397",";NA;NA","-","-","-","-","-","-","-"
"ASV_1401",";Sigarispora;arundinis","-","-","-","-","-","-","-"
"ASV_1402",";NA;NA","-","-","-","-","-","-","-"
"ASV_1406",";NA;NA","-","-","-","-","-","-","-"
"ASV_1411",";Solicoccozyma;fuscescens","-","-","-","-","-","-","-"
"ASV_1412",";Dominikia;NA","-","-","-","-","-","-","-"
"ASV_1418",";NA;NA","-","-","-","-","-","-","-"
"ASV_1424",";NA;NA","-","-","-","-","-","-","-"
"ASV_1426",";NA;NA","-","-","-","-","-","-","-"
"ASV_1431",";NA;NA","-","-","-","-","-","-","-"
"ASV_1434",";NA;NA","-","-","-","-","-","-","-"
"ASV_1437",";NA;NA","-","-","-","-","-","-","-"
"ASV_1438",";NA;NA","-","-","-","-","-","-","-"
"ASV_1439",";NA;NA","-","-","-","-","-","-","-"
"ASV_1440",";NA;NA","-","-","-","-","-","-","-"
"ASV_1441",";NA;NA","-","-","-","-","-","-","-"
"ASV_1443",";NA;NA","-","-","-","-","-","-","-"
"ASV_1444",";NA;NA","-","-","-","-","-","-","-"
"ASV_1447",";NA;NA","-","-","-","-","-","-","-"
"ASV_1451",";NA;NA","-","-","-","-","-","-","-"
"ASV_1453",";NA;NA","-","-","-","-","-","-","-"
"ASV_1457",";NA;NA","-","-","-","-","-","-","-"
"ASV_1460",";NA;NA","-","-","-","-","-","-","-"
"ASV_1463",";NA;NA","-","-","-","-","-","-","-"
"ASV_1464",";NA;NA","-","-","-","-","-","-","-"
"ASV_1465",";NA;NA","-","-","-","-","-","-","-"
"ASV_1472",";NA;NA","-","-","-","-","-","-","-"
"ASV_1477",";NA;NA","-","-","-","-","-","-","-"
"ASV_1485",";NA;NA","-","-","-","-","-","-","-"
"ASV_1489",";Akenomyces;costatus","-","-","-","-","-","-","-"
"ASV_1492",";NA;NA","-","-","-","-","-","-","-"
"ASV_1497",";Paramyrothecium;NA","-","-","-","-","-","-","-"
"ASV_1498",";NA;NA","-","-","-","-","-","-","-"
"ASV_1500",";NA;NA","-","-","-","-","-","-","-"
"ASV_1501",";Vermispora;spermatophaga","-","-","-","-","-","-","-"
"ASV_1502",";NA;NA","-","-","-","-","-","-","-"
"ASV_1503",";NA;NA","-","-","-","-","-","-","-"
"ASV_1508",";NA;NA","-","-","-","-","-","-","-"
"ASV_1510",";NA;NA","-","-","-","-","-","-","-"
"ASV_1514",";NA;NA","-","-","-","-","-","-","-"
"ASV_1517",";NA;NA","-","-","-","-","-","-","-"
"ASV_1520",";NA;NA","-","-","-","-","-","-","-"
"ASV_1537",";NA;NA","-","-","-","-","-","-","-"
"ASV_1538",";NA;NA","-","-","-","-","-","-","-"
"ASV_1540",";NA;NA","-","-","-","-","-","-","-"
"ASV_1541",";Symmetrospora;coprosmae","-","-","-","-","-","-","-"
"ASV_1543",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_1546",";NA;NA","-","-","-","-","-","-","-"
"ASV_1548",";Parastagonospora;avenae","-","-","-","-","-","-","-"
"ASV_1557",";NA;NA","-","-","-","-","-","-","-"
"ASV_1558",";NA;NA","-","-","-","-","-","-","-"
"ASV_1560",";NA;NA","-","-","-","-","-","-","-"
"ASV_1562",";Dictyosporella;NA","-","-","-","-","-","-","-"
"ASV_1564",";NA;NA","-","-","-","-","-","-","-"
"ASV_1570",";NA;NA","-","-","-","-","-","-","-"
"ASV_1573",";NA;NA","-","-","-","-","-","-","-"
"ASV_1582",";NA;NA","-","-","-","-","-","-","-"
"ASV_1586",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_1593",";NA;NA","-","-","-","-","-","-","-"
"ASV_1595",";NA;NA","-","-","-","-","-","-","-"
"ASV_1603",";NA;NA","-","-","-","-","-","-","-"
"ASV_1604",";Fusariella;NA","-","-","-","-","-","-","-"
"ASV_1611",";NA;NA","-","-","-","-","-","-","-"
"ASV_1613",";NA;NA","-","-","-","-","-","-","-"
"ASV_1620",";NA;NA","-","-","-","-","-","-","-"
"ASV_1622",";NA;NA","-","-","-","-","-","-","-"
"ASV_1627",";NA;NA","-","-","-","-","-","-","-"
"ASV_1637",";NA;NA","-","-","-","-","-","-","-"
"ASV_1638",";NA;NA","-","-","-","-","-","-","-"
"ASV_1651",";Tausonia;pullulans","-","-","-","-","-","-","-"
"ASV_1653",";NA;NA","-","-","-","-","-","-","-"
"ASV_1654",";NA;NA","-","-","-","-","-","-","-"
"ASV_1660",";NA;NA","-","-","-","-","-","-","-"
"ASV_1663",";NA;NA","-","-","-","-","-","-","-"
"ASV_1668",";NA;NA","-","-","-","-","-","-","-"
"ASV_1675",";Papiliotrema;flavescens","-","-","-","-","-","-","-"
"ASV_1681",";NA;NA","-","-","-","-","-","-","-"
"ASV_1683",";NA;NA","-","-","-","-","-","-","-"
"ASV_1685",";NA;NA","-","-","-","-","-","-","-"
"ASV_1688",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_1691",";NA;NA","-","-","-","-","-","-","-"
"ASV_1695",";NA;NA","-","-","-","-","-","-","-"
"ASV_1696",";NA;NA","-","-","-","-","-","-","-"
"ASV_1704",";NA;NA","-","-","-","-","-","-","-"
"ASV_1705",";NA;NA","-","-","-","-","-","-","-"
"ASV_1706",";NA;NA","-","-","-","-","-","-","-"
"ASV_1707",";Udeniozyma;ferulica","-","-","-","-","-","-","-"
"ASV_1712",";NA;NA","-","-","-","-","-","-","-"
"ASV_1713",";NA;NA","-","-","-","-","-","-","-"
"ASV_1714",";Dominikia;iranica","-","-","-","-","-","-","-"
"ASV_1719",";NA;NA","-","-","-","-","-","-","-"
"ASV_1720",";NA;NA","-","-","-","-","-","-","-"
"ASV_1721",";NA;NA","-","-","-","-","-","-","-"
"ASV_1722",";Parastagonospora;NA","-","-","-","-","-","-","-"
"ASV_1725",";Ramophialophora;humicola","-","-","-","-","-","-","-"
"ASV_1728",";NA;NA","-","-","-","-","-","-","-"
"ASV_1731",";NA;NA","-","-","-","-","-","-","-"
"ASV_1733",";NA;NA","-","-","-","-","-","-","-"
"ASV_1736",";Holtermanniella;takashimae","-","-","-","-","-","-","-"
"ASV_1740",";NA;NA","-","-","-","-","-","-","-"
"ASV_1742",";NA;NA","-","-","-","-","-","-","-"
"ASV_1743",";NA;NA","-","-","-","-","-","-","-"
"ASV_1744",";NA;NA","-","-","-","-","-","-","-"
"ASV_1746",";NA;NA","-","-","-","-","-","-","-"
"ASV_1749",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_1761",";NA;NA","-","-","-","-","-","-","-"
"ASV_1771",";NA;NA","-","-","-","-","-","-","-"
"ASV_1772",";NA;NA","-","-","-","-","-","-","-"
"ASV_1775",";NA;NA","-","-","-","-","-","-","-"
"ASV_1776",";NA;NA","-","-","-","-","-","-","-"
"ASV_1783",";Neofitzroyomyces;nerii","-","-","-","-","-","-","-"
"ASV_1785",";NA;NA","-","-","-","-","-","-","-"
"ASV_1788",";NA;NA","-","-","-","-","-","-","-"
"ASV_1792",";Candelabrum;brocchiatum","-","-","-","-","-","-","-"
"ASV_1801",";Neofitzroyomyces;nerii","-","-","-","-","-","-","-"
"ASV_1805",";Kamienskia;perpusilla","-","-","-","-","-","-","-"
"ASV_1808",";NA;NA","-","-","-","-","-","-","-"
"ASV_1810",";NA;NA","-","-","-","-","-","-","-"
"ASV_1814",";NA;NA","-","-","-","-","-","-","-"
"ASV_1815",";NA;NA","-","-","-","-","-","-","-"
"ASV_1817",";Kamienskia;perpusilla","-","-","-","-","-","-","-"
"ASV_1822",";Vishniacozyma;dimennae","-","-","-","-","-","-","-"
"ASV_1823",";NA;NA","-","-","-","-","-","-","-"
"ASV_1828",";NA;NA","-","-","-","-","-","-","-"
"ASV_1829",";NA;NA","-","-","-","-","-","-","-"
"ASV_1830",";NA;NA","-","-","-","-","-","-","-"
"ASV_1834",";NA;NA","-","-","-","-","-","-","-"
"ASV_1844",";Chaetosphaeronema;NA","-","-","-","-","-","-","-"
"ASV_1845",";Vishniacozyma;globispora","-","-","-","-","-","-","-"
"ASV_1851",";Dominikia;NA","-","-","-","-","-","-","-"
"ASV_1853",";NA;NA","-","-","-","-","-","-","-"
"ASV_1862",";NA;NA","-","-","-","-","-","-","-"
"ASV_1865",";NA;NA","-","-","-","-","-","-","-"
"ASV_1866",";NA;NA","-","-","-","-","-","-","-"
"ASV_1877",";NA;NA","-","-","-","-","-","-","-"
"ASV_1896",";NA;NA","-","-","-","-","-","-","-"
"ASV_1902",";NA;NA","-","-","-","-","-","-","-"
"ASV_1904",";NA;NA","-","-","-","-","-","-","-"
"ASV_1906",";NA;NA","-","-","-","-","-","-","-"
"ASV_1907",";NA;NA","-","-","-","-","-","-","-"
"ASV_1908",";Fusariella;NA","-","-","-","-","-","-","-"
"ASV_1909",";NA;NA","-","-","-","-","-","-","-"
"ASV_1913",";NA;NA","-","-","-","-","-","-","-"
"ASV_1920",";NA;NA","-","-","-","-","-","-","-"
"ASV_1937",";NA;NA","-","-","-","-","-","-","-"
"ASV_1939",";NA;NA","-","-","-","-","-","-","-"
"ASV_1942",";NA;NA","-","-","-","-","-","-","-"
"ASV_1945",";Dictyosporella;NA","-","-","-","-","-","-","-"
"ASV_1948",";NA;NA","-","-","-","-","-","-","-"
"ASV_1949",";NA;NA","-","-","-","-","-","-","-"
"ASV_1950",";NA;NA","-","-","-","-","-","-","-"
"ASV_1952",";Kamienskia;perpusilla","-","-","-","-","-","-","-"
"ASV_1957",";NA;NA","-","-","-","-","-","-","-"
"ASV_1958",";NA;NA","-","-","-","-","-","-","-"
"ASV_1962",";NA;NA","-","-","-","-","-","-","-"
"ASV_1964",";NA;NA","-","-","-","-","-","-","-"
"ASV_1966",";NA;NA","-","-","-","-","-","-","-"
"ASV_1971",";Dominikia;NA","-","-","-","-","-","-","-"
"ASV_1972",";NA;NA","-","-","-","-","-","-","-"
"ASV_1984",";NA;NA","-","-","-","-","-","-","-"
"ASV_1986",";NA;NA","-","-","-","-","-","-","-"
"ASV_1988",";NA;NA","-","-","-","-","-","-","-"
"ASV_1994",";NA;NA","-","-","-","-","-","-","-"
"ASV_1997",";NA;NA","-","-","-","-","-","-","-"
"ASV_1998",";Cryptocoryneum;NA","-","-","-","-","-","-","-"
"ASV_2022",";NA;NA","-","-","-","-","-","-","-"
"ASV_2023",";NA;NA","-","-","-","-","-","-","-"
"ASV_2024",";Dominikia;iranica","-","-","-","-","-","-","-"
"ASV_2029",";Dactylonectria;macrodidyma","-","-","-","-","-","-","-"
"ASV_2059",";NA;NA","-","-","-","-","-","-","-"
"ASV_2061",";NA;NA","-","-","-","-","-","-","-"
"ASV_2063",";NA;NA","-","-","-","-","-","-","-"
"ASV_2064",";NA;NA","-","-","-","-","-","-","-"
"ASV_2073",";NA;NA","-","-","-","-","-","-","-"
"ASV_2074",";NA;NA","-","-","-","-","-","-","-"
"ASV_2076",";NA;NA","-","-","-","-","-","-","-"
"ASV_2077",";NA;NA","-","-","-","-","-","-","-"
"ASV_2083",";NA;NA","-","-","-","-","-","-","-"
"ASV_2085",";NA;NA","-","-","-","-","-","-","-"
"ASV_2090",";NA;NA","-","-","-","-","-","-","-"
"ASV_2103",";NA;NA","-","-","-","-","-","-","-"
"ASV_2104",";NA;NA","-","-","-","-","-","-","-"
"ASV_2107",";Kamienskia;perpusilla","-","-","-","-","-","-","-"
"ASV_2109",";NA;NA","-","-","-","-","-","-","-"
"ASV_2110",";NA;NA","-","-","-","-","-","-","-"
"ASV_2138",";NA;NA","-","-","-","-","-","-","-"
"ASV_2140",";NA;NA","-","-","-","-","-","-","-"
"ASV_2143",";NA;NA","-","-","-","-","-","-","-"
"ASV_2144",";NA;NA","-","-","-","-","-","-","-"
"ASV_2155",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_2162",";Paratrimmatostroma;kunmingensis","-","-","-","-","-","-","-"
"ASV_2168",";NA;NA","-","-","-","-","-","-","-"
"ASV_2180",";NA;NA","-","-","-","-","-","-","-"
"ASV_2185",";NA;NA","-","-","-","-","-","-","-"
"ASV_2187",";NA;NA","-","-","-","-","-","-","-"
"ASV_2193",";NA;NA","-","-","-","-","-","-","-"
"ASV_2203",";Parastagonospora;NA","-","-","-","-","-","-","-"
"ASV_2205",";NA;NA","-","-","-","-","-","-","-"
"ASV_2210",";NA;NA","-","-","-","-","-","-","-"
"ASV_2215",";NA;NA","-","-","-","-","-","-","-"
"ASV_2217",";Kamienskia;perpusilla","-","-","-","-","-","-","-"
"ASV_2219",";NA;NA","-","-","-","-","-","-","-"
"ASV_2221",";NA;NA","-","-","-","-","-","-","-"
"ASV_2224",";NA;NA","-","-","-","-","-","-","-"
"ASV_2244",";NA;NA","-","-","-","-","-","-","-"
"ASV_2247",";NA;NA","-","-","-","-","-","-","-"
"ASV_2249",";NA;NA","-","-","-","-","-","-","-"
"ASV_2252",";NA;NA","-","-","-","-","-","-","-"
"ASV_2257",";NA;NA","-","-","-","-","-","-","-"
"ASV_2262",";NA;NA","-","-","-","-","-","-","-"
"ASV_2263",";Karstenia;macer","-","-","-","-","-","-","-"
"ASV_2270",";NA;NA","-","-","-","-","-","-","-"
"ASV_2278",";NA;NA","-","-","-","-","-","-","-"
"ASV_2279",";NA;NA","-","-","-","-","-","-","-"
"ASV_2281",";NA;NA","-","-","-","-","-","-","-"
"ASV_2282",";NA;NA","-","-","-","-","-","-","-"
"ASV_2288",";NA;NA","-","-","-","-","-","-","-"
"ASV_2293",";NA;NA","-","-","-","-","-","-","-"
"ASV_2301",";Trichobolus;zukalii","-","-","-","-","-","-","-"
"ASV_2325",";NA;NA","-","-","-","-","-","-","-"
"ASV_2328",";NA;NA","-","-","-","-","-","-","-"
"ASV_2333",";NA;NA","-","-","-","-","-","-","-"
"ASV_2335",";Karstenia;macer","-","-","-","-","-","-","-"
"ASV_2337",";NA;NA","-","-","-","-","-","-","-"
"ASV_2343",";NA;NA","-","-","-","-","-","-","-"
"ASV_2359",";NA;NA","-","-","-","-","-","-","-"
"ASV_2360",";NA;NA","-","-","-","-","-","-","-"
"ASV_2363",";NA;NA","-","-","-","-","-","-","-"
"ASV_2373",";NA;NA","-","-","-","-","-","-","-"
"ASV_2375",";NA;NA","-","-","-","-","-","-","-"
"ASV_2378",";NA;NA","-","-","-","-","-","-","-"
"ASV_2381",";NA;NA","-","-","-","-","-","-","-"
"ASV_2384",";NA;NA","-","-","-","-","-","-","-"
"ASV_2392",";NA;NA","-","-","-","-","-","-","-"
"ASV_2397",";Dictyosporella;NA","-","-","-","-","-","-","-"
"ASV_2398",";NA;NA","-","-","-","-","-","-","-"
"ASV_2410",";NA;NA","-","-","-","-","-","-","-"
"ASV_2412",";Paramyrothecium;viridisporum","-","-","-","-","-","-","-"
"ASV_2419",";NA;NA","-","-","-","-","-","-","-"
"ASV_2424",";NA;NA","-","-","-","-","-","-","-"
"ASV_2429",";Neodevriesia;poagena","-","-","-","-","-","-","-"
"ASV_2431",";NA;NA","-","-","-","-","-","-","-"
"ASV_2432",";NA;NA","-","-","-","-","-","-","-"
"ASV_2435",";NA;NA","-","-","-","-","-","-","-"
"ASV_2439",";NA;NA","-","-","-","-","-","-","-"
"ASV_2441",";NA;NA","-","-","-","-","-","-","-"
"ASV_2450",";NA;NA","-","-","-","-","-","-","-"
"ASV_2451",";NA;NA","-","-","-","-","-","-","-"
"ASV_2452",";NA;NA","-","-","-","-","-","-","-"
"ASV_2453",";NA;NA","-","-","-","-","-","-","-"
"ASV_2454",";NA;NA","-","-","-","-","-","-","-"
"ASV_2463",";NA;NA","-","-","-","-","-","-","-"
"ASV_2465",";NA;NA","-","-","-","-","-","-","-"
"ASV_2473",";NA;NA","-","-","-","-","-","-","-"
"ASV_2475",";NA;NA","-","-","-","-","-","-","-"
"ASV_2484",";NA;NA","-","-","-","-","-","-","-"
"ASV_2492",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_2495",";NA;NA","-","-","-","-","-","-","-"
"ASV_2501",";NA;NA","-","-","-","-","-","-","-"
"ASV_2512",";Operculomyces;laminatus","-","-","-","-","-","-","-"
"ASV_2533",";Karstenia;macer","-","-","-","-","-","-","-"
"ASV_2543",";Paramyrothecium;NA","-","-","-","-","-","-","-"
"ASV_2545",";Sigarispora;arundinis","-","-","-","-","-","-","-"
"ASV_2551",";NA;NA","-","-","-","-","-","-","-"
"ASV_2558",";NA;NA","-","-","-","-","-","-","-"
"ASV_2559",";NA;NA","-","-","-","-","-","-","-"
"ASV_2565",";NA;NA","-","-","-","-","-","-","-"
"ASV_2567",";NA;NA","-","-","-","-","-","-","-"
"ASV_2584",";NA;NA","-","-","-","-","-","-","-"
"ASV_2588",";NA;NA","-","-","-","-","-","-","-"
"ASV_2591",";Papiliotrema;NA","-","-","-","-","-","-","-"
"ASV_2594",";NA;NA","-","-","-","-","-","-","-"
"ASV_2602",";NA;NA","-","-","-","-","-","-","-"
"ASV_2604",";NA;NA","-","-","-","-","-","-","-"
"ASV_2605",";NA;NA","-","-","-","-","-","-","-"
"ASV_2620",";NA;NA","-","-","-","-","-","-","-"
"ASV_2624",";NA;NA","-","-","-","-","-","-","-"
"ASV_2625",";NA;NA","-","-","-","-","-","-","-"
"ASV_2629",";Vishniacozyma;victoriae","-","-","-","-","-","-","-"
"ASV_2631",";NA;NA","-","-","-","-","-","-","-"
"ASV_2637",";NA;NA","-","-","-","-","-","-","-"
"ASV_2641",";NA;NA","-","-","-","-","-","-","-"
"ASV_2643",";NA;NA","-","-","-","-","-","-","-"
"ASV_2648",";Neofitzroyomyces;nerii","-","-","-","-","-","-","-"
"ASV_2656",";NA;NA","-","-","-","-","-","-","-"
"ASV_2662",";NA;NA","-","-","-","-","-","-","-"
"ASV_2682",";NA;NA","-","-","-","-","-","-","-"
"ASV_2686",";NA;NA","-","-","-","-","-","-","-"
"ASV_2689",";NA;NA","-","-","-","-","-","-","-"
"ASV_2697",";NA;NA","-","-","-","-","-","-","-"
"ASV_2702",";NA;NA","-","-","-","-","-","-","-"
"ASV_2715",";NA;NA","-","-","-","-","-","-","-"
"ASV_2718",";NA;NA","-","-","-","-","-","-","-"
"ASV_2725",";NA;NA","-","-","-","-","-","-","-"
"ASV_2726",";Kamienskia;perpusilla","-","-","-","-","-","-","-"
"ASV_2729",";NA;NA","-","-","-","-","-","-","-"
"ASV_2730",";NA;NA","-","-","-","-","-","-","-"
"ASV_2734",";NA;NA","-","-","-","-","-","-","-"
"ASV_2739",";NA;NA","-","-","-","-","-","-","-"
